id,wbs,week_start,planned_amount,is_painted,fill_rgb,src_col
534,2,2026-01-05,,1,FFCCCCCC,CD
535,2,2026-01-12,,1,FFCCCCCC,CE
536,2,2026-01-19,,1,FFCCCCCC,CF
537,2,2026-01-26,,1,FFCCCCCC,CG
538,2,2026-02-02,,1,FFCCCCCC,CI
539,2,2026-02-09,,1,FFCCCCCC,CJ
540,2,2026-02-16,,1,FFCCCCCC,CK
541,2,2026-02-23,,1,FFCCCCCC,CL
542,2,2026-03-02,,1,FFCCCCCC,CN
543,2,2026-03-09,,1,FFCCCCCC,CO
544,2,2026-03-16,,1,FFCCCCCC,CP
545,2,2026-03-23,,1,FFCCCCCC,CQ
546,2,2026-03-30,,1,FFCCCCCC,CR
547,2,2026-04-06,,1,FFCCCCCC,CS
548,2,2026-04-13,,1,FFCCCCCC,CT
549,2,2026-04-20,,1,FFCCCCCC,CU
550,2,2026-04-27,,1,FFCCCCCC,CV
551,2,2026-05-04,,1,FFCCCCCC,CW
552,2,2026-05-11,,1,FFCCCCCC,CY
553,2,2026-05-18,,1,FFCCCCCC,CZ
554,2,2026-05-25,,1,FFCCCCCC,DA
555,2,2026-06-01,,1,FFCCCCCC,DC
556,2,2026-06-08,,1,FFCCCCCC,DD
557,2,2026-06-15,,1,FFCCCCCC,DE
558,2,2026-06-22,,1,FFCCCCCC,DF
559,2,2026-06-29,,1,FFCCCCCC,DG
560,2,2026-07-06,,1,FFCCCCCC,DH
561,2,2026-07-13,,1,FFCCCCCC,DI
562,2,2026-07-20,,1,FFCCCCCC,DJ
563,2,2026-07-27,,1,FFCCCCCC,DK
564,2,2026-08-03,,1,FFCCCCCC,DM
565,2,2026-08-10,,1,FFCCCCCC,DN
566,2,2026-08-17,,1,FFCCCCCC,DO
567,2,2026-08-24,,1,FFCCCCCC,DP
568,2,2026-08-31,,1,FFCCCCCC,DQ
569,2,2026-09-07,,1,FFCCCCCC,DR
570,2,2026-09-14,,1,FFCCCCCC,DS
571,2,2026-09-21,,1,FFCCCCCC,DT
572,2,2026-09-28,,1,FFCCCCCC,DU
573,2,2026-10-05,,1,FFCCCCCC,DW
574,2,2026-10-12,,1,FFCCCCCC,DX
575,2,2026-10-19,,1,FFCCCCCC,DY
576,2,2026-10-26,,1,FFCCCCCC,DZ
577,2,2026-11-02,,1,FFCCCCCC,EB
578,2,2026-11-09,,1,FFCCCCCC,EC
579,2,2026-11-16,,1,FFCCCCCC,ED
580,2,2026-11-23,,1,FFCCCCCC,EE
581,2,2026-11-30,,1,FFCCCCCC,EF
582,2,2026-12-07,,1,FFCCCCCC,EG
583,2,2026-12-14,,1,FFCCCCCC,EH
584,2,2026-12-21,,1,FFCCCCCC,EI
585,2,2026-12-28,,1,FFCCCCCC,EJ
586,2,2027-01-04,,1,FFCCCCCC,EK
587,2,2027-01-11,,1,FFCCCCCC,EL
588,2,2027-01-18,,1,FFCCCCCC,EM
589,2,2027-01-25,,1,FFCCCCCC,EN
590,2,2027-02-01,,1,FFCCCCCC,EO
591,2,2027-02-08,,1,FFCCCCCC,EP
592,2,2027-02-15,,1,FFCCCCCC,EQ
593,2,2027-02-22,,1,FFCCCCCC,ER
594,2,2027-03-01,,1,FFCCCCCC,ES
595,2,2027-03-08,,1,FFCCCCCC,ET
596,2,2027-03-15,,1,FFCCCCCC,EU
597,2,2027-03-22,,1,FFCCCCCC,EV
598,2,2027-03-29,,1,FFCCCCCC,EW
599,2,2027-04-05,,1,FFCCCCCC,EX
600,2,2027-04-12,,1,FFCCCCCC,EY
601,2,2027-04-19,,1,FFCCCCCC,EZ
602,2,2027-04-26,,1,FFCCCCCC,FA
603,2,2027-05-03,,1,FFCCCCCC,FB
604,2,2027-05-10,,1,FFCCCCCC,FC
605,2,2027-05-17,,1,FFCCCCCC,FD
606,2,2027-05-24,,1,FFCCCCCC,FE
607,2,2027-05-31,,1,FFCCCCCC,FF
608,2,2027-06-07,,1,FFCCCCCC,FG
609,2,2027-06-14,,1,FFCCCCCC,FH
610,2,2027-06-21,,1,FFCCCCCC,FI
611,2,2027-06-28,,1,FFCCCCCC,FJ
612,2,2027-07-05,,1,FFCCCCCC,FK
613,2,2027-07-12,,1,FFCCCCCC,FL
614,2,2027-07-19,,1,FFCCCCCC,FM
615,2,2027-07-26,,1,FFCCCCCC,FN
616,2,2027-08-02,,1,FFCCCCCC,FO
617,2,2027-08-09,,1,FFCCCCCC,FP
618,2,2027-08-16,,1,FFCCCCCC,FQ
619,2,2027-08-23,,1,FFCCCCCC,FR
620,2,2027-08-30,,1,FFCCCCCC,FS
621,2,2027-09-06,,1,FFCCCCCC,FT
622,2,2027-09-13,,1,FFCCCCCC,FU
623,2,2027-09-20,,1,FFCCCCCC,FV
624,2,2027-09-27,,1,FFCCCCCC,FW
625,2,2027-10-04,,1,FFCCCCCC,FX
626,2,2027-10-11,,1,FFCCCCCC,FY
627,2,2027-10-18,,1,FFCCCCCC,FZ
628,2,2027-10-25,,1,FFCCCCCC,GA
629,2,2027-11-01,,1,FFCCCCCC,GB
630,2,2027-11-08,,1,FFCCCCCC,GC
631,2,2027-11-15,,1,FFCCCCCC,GD
632,2,2027-11-22,,1,FFCCCCCC,GE
633,2,2027-11-29,,1,FFCCCCCC,GF
634,2,2027-12-06,,1,FFCCCCCC,GG
635,2,2027-12-13,,1,FFCCCCCC,GH
636,2,2027-12-20,,1,FFCCCCCC,GI
637,2,2027-12-27,,1,FFCCCCCC,GJ
638,2,2028-01-17,,1,FFCCCCCC,GM
639,2,2028-01-24,,1,FFCCCCCC,GN
640,2.1.1,2024-10-06,14500.0,0,,U
641,2.1.1,2026-04-06,,1,FFB85B22,CS
642,2.1.1,2026-04-13,,1,FFB85B22,CT
643,2.1.1,2026-04-20,,1,FFB85B22,CU
644,2.1.1,2026-04-27,,1,FFB85B22,CV
645,2.1.1,2026-05-04,,1,FFB85B22,CW
646,2.1.1,2026-05-11,,1,FFB85B22,CY
647,2.1.1,2026-05-18,,1,FFB85B22,CZ
648,2.1.1,2026-05-25,,1,FFB85B22,DA
649,2.1.1,2026-06-01,,1,FFB85B22,DC
650,2.1.1,2026-06-08,,1,FFB85B22,DD
651,2.1.1,2026-06-15,,1,FFB85B22,DE
652,2.1.1,2026-06-22,,1,FFB85B22,DF
653,2.1.1,2026-06-29,,1,FFB85B22,DG
654,2.1.1,2026-07-06,,1,FFB85B22,DH
655,2.1.1,2026-07-13,,1,FFB85B22,DI
656,2.1.1,2026-07-20,,1,FFB85B22,DJ
657,2.1.1,2026-07-27,,1,FFB85B22,DK
658,2.1.1,2026-08-03,14500.0,1,FFB85B22,DM
659,2.1.1,2026-08-10,14500.0,1,FFB85B22,DN
660,2.1.1,2026-08-17,,1,FFB85B22,DO
661,2.1.1,2026-08-24,,1,FFB85B22,DP
662,2.1.2,2026-04-06,,1,FFB85B22,CS
663,2.1.2,2026-04-13,,1,FFB85B22,CT
664,2.1.2,2026-04-20,,1,FFB85B22,CU
665,2.1.2,2026-04-27,,1,FFB85B22,CV
666,2.1.2,2026-05-04,,1,FFB85B22,CW
667,2.1.2,2026-05-11,,1,FFB85B22,CY
668,2.1.2,2026-05-18,,1,FFB85B22,CZ
669,2.1.2,2026-05-25,,1,FFB85B22,DA
670,2.1.2,2026-06-01,,1,FFB85B22,DC
671,2.1.2,2026-06-08,,1,FFB85B22,DD
672,2.1.2,2026-06-15,,1,FFB85B22,DE
673,2.1.2,2026-06-22,,1,FFB85B22,DF
674,2.1.2,2026-06-29,,1,FFB85B22,DG
675,2.1.2,2026-07-06,,1,FFB85B22,DH
676,2.1.2,2026-07-13,,1,FFB85B22,DI
677,2.1.2,2026-07-20,,1,FFB85B22,DJ
678,2.1.2,2026-07-27,,1,FFB85B22,DK
679,2.1.2,2026-08-03,,1,FFB85B22,DM
680,2.1.2,2026-08-10,,1,FFB85B22,DN
681,2.1.2,2026-08-17,,1,FFB85B22,DO
682,2.1.2,2026-08-24,,1,FFB85B22,DP
683,2.1.3,2024-12-08,48500.0,0,,AD
684,2.1.3,2026-04-06,,1,FFB85B22,CS
685,2.1.3,2026-04-13,,1,FFB85B22,CT
686,2.1.3,2026-04-20,,1,FFB85B22,CU
687,2.1.3,2026-04-27,,1,FFB85B22,CV
688,2.1.3,2026-05-04,,1,FFB85B22,CW
689,2.1.3,2026-05-11,,1,FFB85B22,CY
690,2.1.3,2026-05-18,,1,FFB85B22,CZ
691,2.1.3,2026-05-25,,1,FFB85B22,DA
692,2.1.3,2026-06-01,,1,FFB85B22,DC
693,2.1.3,2026-06-08,,1,FFB85B22,DD
694,2.1.3,2026-06-15,,1,FFB85B22,DE
695,2.1.3,2026-06-22,,1,FFB85B22,DF
696,2.1.3,2026-06-29,,1,FFB85B22,DG
697,2.1.3,2026-07-06,,1,FFB85B22,DH
698,2.1.3,2026-07-13,,1,FFB85B22,DI
699,2.1.3,2026-07-20,,1,FFB85B22,DJ
700,2.1.3,2026-07-27,,1,FFB85B22,DK
701,2.1.3,2026-08-03,,1,FFB85B22,DM
702,2.1.3,2026-08-10,,1,FFB85B22,DN
703,2.1.3,2026-08-17,41000.0,1,FFB85B22,DO
704,2.1.3,2026-08-24,,1,FFB85B22,DP
705,2.1.4,2026-04-06,,1,FFB85B22,CS
706,2.1.4,2026-04-13,,1,FFB85B22,CT
707,2.1.4,2026-04-20,,1,FFB85B22,CU
708,2.1.4,2026-04-27,,1,FFB85B22,CV
709,2.1.4,2026-05-04,,1,FFB85B22,CW
710,2.1.4,2026-05-11,,1,FFB85B22,CY
711,2.1.4,2026-05-18,,1,FFB85B22,CZ
712,2.1.4,2026-05-25,,1,FFB85B22,DA
713,2.1.4,2026-06-01,,1,FFB85B22,DC
714,2.1.4,2026-06-08,,1,FFB85B22,DD
715,2.1.4,2026-06-15,,1,FFB85B22,DE
716,2.1.4,2026-06-22,,1,FFB85B22,DF
717,2.1.4,2026-06-29,,1,FFB85B22,DG
718,2.1.4,2026-07-06,,1,FFB85B22,DH
719,2.1.4,2026-07-13,,1,FFB85B22,DI
720,2.1.4,2026-07-20,,1,FFB85B22,DJ
721,2.1.4,2026-07-27,,1,FFB85B22,DK
722,2.1.4,2026-08-03,5000.0,1,FFB85B22,DM
723,2.1.4,2026-08-10,,1,FFB85B22,DN
724,2.1.4,2026-08-17,,1,FFB85B22,DO
725,2.1.4,2026-08-24,,1,FFB85B22,DP
726,2.2,2026-04-06,,1,FFB85B22,CS
727,2.2,2026-04-13,,1,FFB85B22,CT
728,2.2,2026-04-20,,1,FFB85B22,CU
729,2.2,2026-04-27,,1,FFB85B22,CV
730,2.2,2026-05-04,,1,FFB85B22,CW
731,2.2,2026-05-11,,1,FFB85B22,CY
732,2.2,2026-05-18,,1,FFB85B22,CZ
733,2.2,2026-05-25,,1,FFB85B22,DA
734,2.2,2026-06-01,,1,FFB85B22,DC
735,2.2,2026-06-08,,1,FFB85B22,DD
736,2.2,2026-06-15,,1,FFB85B22,DE
737,2.2,2026-06-22,,1,FFB85B22,DF
738,2.2,2026-06-29,,1,FFB85B22,DG
739,2.2,2026-07-06,,1,FFB85B22,DH
740,2.2,2026-07-13,,1,FFB85B22,DI
741,2.2,2026-07-20,,1,FFB85B22,DJ
742,2.2,2026-07-27,,1,FFB85B22,DK
743,2.2,2026-08-03,,1,FFB85B22,DM
744,2.2,2026-08-10,,1,FFB85B22,DN
745,2.2,2026-08-17,,1,FFB85B22,DO
746,2.2,2026-08-24,,1,FFB85B22,DP
747,2.2,2026-09-07,25000.0,0,FFFFFFFF,DR
748,2.2,2026-09-14,25000.0,0,FFFFFFFF,DS
749,2.2,2026-09-21,25000.0,0,FFFFFFFF,DT
750,2.2,2026-09-28,25000.0,0,FFFFFFFF,DU
751,3,2024-10-06,,1,FFCCCCCC,U
752,3,2024-10-13,,1,FFCCCCCC,V
753,3,2024-10-20,,1,FFCCCCCC,W
754,3,2024-10-27,,1,FFCCCCCC,X
755,3,2024-11-03,,1,FFCCCCCC,Y
756,3,2024-11-10,,1,FFCCCCCC,Z
757,3,2024-11-17,,1,FFCCCCCC,AA
758,3,2024-11-24,,1,FFCCCCCC,AB
759,3,2024-12-01,,1,FFCCCCCC,AC
760,3,2024-12-08,,1,FFCCCCCC,AD
761,3,2024-12-15,,1,FFCCCCCC,AE
762,3,2024-12-22,,1,FFCCCCCC,AF
763,3,2025-12-22,,1,FFCCCCCC,AG
764,3,2025-01-05,,1,FFCCCCCC,AH
765,3,2025-01-12,,1,FFCCCCCC,AI
766,3,2025-01-19,,1,FFCCCCCC,AJ
767,3,2025-01-26,,1,FFCCCCCC,AK
768,3,2025-02-02,,1,FFCCCCCC,AL
769,3,2025-02-09,,1,FFCCCCCC,AM
770,3,2025-02-16,,1,FFCCCCCC,AN
771,3,2025-02-23,,1,FFCCCCCC,AO
772,3,2025-03-02,,1,FFCCCCCC,AP
773,3,2025-03-09,,1,FFCCCCCC,AQ
774,3,2025-03-16,,1,FFCCCCCC,AR
775,3,2025-03-23,,1,FFCCCCCC,AS
776,3,2025-04-06,,1,FFCCCCCC,AT
777,3,2025-04-13,,1,FFCCCCCC,AU
778,3,2025-04-20,,1,FFCCCCCC,AV
779,3,2025-04-27,,1,FFCCCCCC,AW
780,3,2025-05-04,,1,FFCCCCCC,AX
781,3,2025-05-11,,1,FFCCCCCC,AY
782,3,2025-05-18,,1,FFCCCCCC,AZ
783,3,2025-05-25,,1,FFCCCCCC,BA
784,3,2025-06-01,,1,FFCCCCCC,BB
785,3,2025-06-08,,1,FFCCCCCC,BC
786,3,2025-06-15,,1,FFCCCCCC,BD
787,3,2025-06-22,,1,FFCCCCCC,BE
788,3,2025-07-06,,1,FFCCCCCC,BF
789,3,2025-07-13,,1,FFCCCCCC,BG
790,3,2025-07-20,,1,FFCCCCCC,BH
791,3,2025-07-27,,1,FFCCCCCC,BI
792,3,2025-08-03,,1,FFCCCCCC,BJ
793,3,2025-08-10,,1,FFCCCCCC,BK
794,3,2025-08-17,,1,FFCCCCCC,BL
795,3,2025-08-24,,1,FFCCCCCC,BM
796,3,2025-09-07,,1,FFCCCCCC,BN
797,3,2025-09-14,,1,FFCCCCCC,BO
798,3,2025-09-21,,1,FFCCCCCC,BP
799,3,2025-09-28,,1,FFCCCCCC,BQ
800,3,2025-10-05,,1,FFCCCCCC,BR
801,3,2025-10-12,,1,FFCCCCCC,BS
802,3,2025-10-19,,1,FFCCCCCC,BT
803,3,2025-10-26,,1,FFCCCCCC,BU
804,3,2025-11-02,,1,FFCCCCCC,BV
805,3,2025-11-09,,1,FFCCCCCC,BW
806,3,2025-11-16,,1,FFCCCCCC,BX
807,3,2025-11-23,,1,FFCCCCCC,BY
808,3,2025-12-07,,1,FFCCCCCC,BZ
809,3,2025-12-14,,1,FFCCCCCC,CA
810,3,2025-12-21,,1,FFCCCCCC,CB
811,3,2025-12-28,,1,FFCCCCCC,CC
812,3,2026-01-05,,1,FFCCCCCC,CD
813,3,2026-01-12,,1,FFCCCCCC,CE
814,3,2026-01-19,,1,FFCCCCCC,CF
815,3,2026-01-26,,1,FFCCCCCC,CG
816,3,2026-02-02,,1,FFCCCCCC,CI
817,3,2026-02-09,,1,FFCCCCCC,CJ
818,3,2026-02-16,,1,FFCCCCCC,CK
819,3,2026-02-23,,1,FFCCCCCC,CL
820,3,2026-03-02,,1,FFCCCCCC,CN
821,3,2026-03-09,,1,FFCCCCCC,CO
822,3,2026-03-16,,1,FFCCCCCC,CP
823,3,2026-03-23,,1,FFCCCCCC,CQ
824,3,2026-03-30,,1,FFCCCCCC,CR
825,3,2026-04-06,,1,FFCCCCCC,CS
826,3,2026-04-13,,1,FFCCCCCC,CT
827,3,2026-04-20,,1,FFCCCCCC,CU
828,3,2026-04-27,,1,FFCCCCCC,CV
829,3,2026-05-04,,1,FFCCCCCC,CW
830,3,2026-05-11,,1,FFCCCCCC,CY
831,3,2026-05-18,,1,FFCCCCCC,CZ
832,3,2026-05-25,,1,FFCCCCCC,DA
833,3,2026-06-01,,1,FFCCCCCC,DC
834,3,2026-06-08,,1,FFCCCCCC,DD
835,3,2026-06-15,,1,FFCCCCCC,DE
836,3,2026-06-22,,1,FFCCCCCC,DF
837,3,2026-06-29,,1,FFCCCCCC,DG
838,3,2026-07-06,,1,FFCCCCCC,DH
839,3,2026-07-13,,1,FFCCCCCC,DI
840,3,2026-07-20,,1,FFCCCCCC,DJ
841,3,2026-07-27,,1,FFCCCCCC,DK
842,3,2026-08-03,,1,FFCCCCCC,DM
843,3,2026-08-10,,1,FFCCCCCC,DN
844,3,2026-08-17,,1,FFCCCCCC,DO
845,3,2026-08-24,,1,FFCCCCCC,DP
846,3,2026-08-31,,1,FFCCCCCC,DQ
847,3,2026-09-07,,1,FFCCCCCC,DR
848,3,2026-09-14,,1,FFCCCCCC,DS
849,3,2026-09-21,,1,FFCCCCCC,DT
850,3,2026-09-28,,1,FFCCCCCC,DU
851,3,2026-10-05,,1,FFCCCCCC,DW
852,3,2026-10-12,,1,FFCCCCCC,DX
853,3,2026-10-19,,1,FFCCCCCC,DY
854,3,2026-10-26,,1,FFCCCCCC,DZ
855,3,2026-11-02,,1,FFCCCCCC,EB
856,3,2026-11-09,,1,FFCCCCCC,EC
857,3,2026-11-16,,1,FFCCCCCC,ED
858,3,2026-11-23,,1,FFCCCCCC,EE
859,3,2026-11-30,,1,FFCCCCCC,EF
860,3,2026-12-07,,1,FFCCCCCC,EG
861,3,2026-12-14,,1,FFCCCCCC,EH
862,3,2026-12-21,,1,FFCCCCCC,EI
863,3,2026-12-28,,1,FFCCCCCC,EJ
864,3,2027-01-04,,1,FFCCCCCC,EK
865,3,2027-01-11,,1,FFCCCCCC,EL
866,3,2027-01-18,,1,FFCCCCCC,EM
867,3,2027-01-25,,1,FFCCCCCC,EN
868,3,2027-02-01,,1,FFCCCCCC,EO
869,3,2027-02-08,,1,FFCCCCCC,EP
870,3,2027-02-15,,1,FFCCCCCC,EQ
871,3,2027-02-22,,1,FFCCCCCC,ER
872,3,2027-03-01,,1,FFCCCCCC,ES
873,3,2027-03-08,,1,FFCCCCCC,ET
874,3,2027-03-15,,1,FFCCCCCC,EU
875,3,2027-03-22,,1,FFCCCCCC,EV
876,3,2027-03-29,,1,FFCCCCCC,EW
877,3,2027-04-05,,1,FFCCCCCC,EX
878,3,2027-04-12,,1,FFCCCCCC,EY
879,3,2027-04-19,,1,FFCCCCCC,EZ
880,3,2027-04-26,,1,FFCCCCCC,FA
881,3,2027-05-03,,1,FFCCCCCC,FB
882,3,2027-05-10,,1,FFCCCCCC,FC
883,3,2027-05-17,,1,FFCCCCCC,FD
884,3,2027-05-24,,1,FFCCCCCC,FE
885,3,2027-05-31,,1,FFCCCCCC,FF
886,3,2027-06-07,,1,FFFFF5B4,FG
887,3,2027-06-14,,1,FFCCCCCC,FH
888,3,2027-06-21,,1,FFCCCCCC,FI
889,3,2027-06-28,,1,FFCCCCCC,FJ
890,3,2027-07-05,,1,FFCCCCCC,FK
891,3,2027-07-12,,1,FFCCCCCC,FL
892,3,2027-07-19,,1,FFCCCCCC,FM
893,3,2027-07-26,,1,FFCCCCCC,FN
894,3,2027-08-02,,1,FFCCCCCC,FO
895,3,2027-08-09,,1,FFCCCCCC,FP
896,3,2027-08-16,,1,FFCCCCCC,FQ
897,3,2027-08-23,,1,FFCCCCCC,FR
898,3,2027-08-30,,1,FFCCCCCC,FS
899,3,2027-09-06,,1,FFCCCCCC,FT
900,3,2027-09-13,,1,FFCCCCCC,FU
901,3,2027-09-20,,1,FFCCCCCC,FV
902,3,2027-09-27,,1,FFCCCCCC,FW
903,3,2027-10-04,,1,FFCCCCCC,FX
904,3,2027-10-11,,1,FFCCCCCC,FY
905,3,2027-10-18,,1,FFCCCCCC,FZ
906,3,2027-10-25,,1,FFCCCCCC,GA
907,3,2027-11-01,,1,FFCCCCCC,GB
908,3,2027-11-08,,1,FFCCCCCC,GC
909,3,2027-11-15,,1,FFCCCCCC,GD
910,3,2027-11-22,,1,FFCCCCCC,GE
911,3,2027-11-29,,1,FFCCCCCC,GF
912,3,2027-12-06,,1,FFCCCCCC,GG
913,3,2027-12-13,,1,FFCCCCCC,GH
914,3,2027-12-20,,1,FFCCCCCC,GI
915,3,2027-12-27,,1,FFCCCCCC,GJ
916,3,2028-01-17,,1,FFCCCCCC,GM
917,3,2028-01-24,,1,FFCCCCCC,GN
918,3.1,2025-01-05,7288.499999999999,0,,AH
919,3.1,2025-04-06,5830.799999999999,0,,AT
920,3.1,2025-07-27,1457.6999999999998,0,,BI
921,3.1,2026-07-06,35759.86,0,,DH
922,3.2,2025-01-19,4000.0,0,,AJ
923,3.2,2025-03-09,4000.0,0,,AQ
924,3.3,2025-01-05,4181.0,0,,AH
925,3.3,2025-03-23,4181.0,0,,AS
926,3.3,2026-12-07,8362.0,0,,EG
927,3.4,2025-01-05,6497.499999999999,0,,AH
928,3.4,2025-02-23,6497.499999999999,0,,AO
929,3.4,2026-05-04,6497.5,0,,CW
930,3.4,2026-06-01,6497.5,0,,DC
931,3.5.1,2026-08-31,20120.0,0,,DQ
932,3.5.1,2026-09-07,15000.0,0,,DR
933,3.5.1,2026-09-14,0.4,0,,DS
934,3.5.1,2026-09-21,46827.2,0,,DT
935,3.9,2026-11-09,1457.6999999999998,0,,EC
936,3.101,2026-11-30,25000.0,0,,EF
937,3.101,2026-12-07,25000.0,0,,EG
938,4,2024-10-06,,1,FFCCCCCC,U
939,4,2024-10-13,,1,FFCCCCCC,V
940,4,2024-10-20,,1,FFCCCCCC,W
941,4,2024-10-27,,1,FFCCCCCC,X
942,4,2024-11-03,,1,FFCCCCCC,Y
943,4,2024-11-10,,1,FFCCCCCC,Z
944,4,2024-11-17,,1,FFCCCCCC,AA
945,4,2024-11-24,,1,FFCCCCCC,AB
946,4,2024-12-01,,1,FFCCCCCC,AC
947,4,2024-12-08,,1,FFCCCCCC,AD
948,4,2024-12-15,,1,FFCCCCCC,AE
949,4,2024-12-22,,1,FFCCCCCC,AF
950,4,2025-12-22,,1,FFCCCCCC,AG
951,4,2025-01-05,,1,FFCCCCCC,AH
952,4,2025-01-12,,1,FFCCCCCC,AI
953,4,2025-01-19,,1,FFCCCCCC,AJ
954,4,2025-01-26,,1,FFCCCCCC,AK
955,4,2025-02-02,,1,FFCCCCCC,AL
956,4,2025-02-09,,1,FFCCCCCC,AM
957,4,2025-02-16,,1,FFCCCCCC,AN
958,4,2025-02-23,,1,FFCCCCCC,AO
959,4,2025-03-02,,1,FFCCCCCC,AP
960,4,2025-03-09,,1,FFCCCCCC,AQ
961,4,2025-03-16,,1,FFCCCCCC,AR
962,4,2025-03-23,,1,FFCCCCCC,AS
963,4,2025-04-06,,1,FFCCCCCC,AT
964,4,2025-04-13,,1,FFCCCCCC,AU
965,4,2025-04-20,,1,FFCCCCCC,AV
966,4,2025-04-27,,1,FFCCCCCC,AW
967,4,2025-05-04,,1,FFCCCCCC,AX
968,4,2025-05-11,,1,FFCCCCCC,AY
969,4,2025-05-18,,1,FFCCCCCC,AZ
970,4,2025-05-25,,1,FFCCCCCC,BA
971,4,2025-06-01,,1,FFCCCCCC,BB
972,4,2025-06-08,,1,FFCCCCCC,BC
973,4,2025-06-15,,1,FFCCCCCC,BD
974,4,2025-06-22,,1,FFCCCCCC,BE
975,4,2025-07-06,,1,FFCCCCCC,BF
976,4,2025-07-13,,1,FFCCCCCC,BG
977,4,2025-07-20,,1,FFCCCCCC,BH
978,4,2025-07-27,,1,FFCCCCCC,BI
979,4,2025-08-03,,1,FFCCCCCC,BJ
980,4,2025-08-10,,1,FFCCCCCC,BK
981,4,2025-08-17,,1,FFCCCCCC,BL
982,4,2025-08-24,,1,FFCCCCCC,BM
983,4,2025-09-07,,1,FFCCCCCC,BN
984,4,2025-09-14,,1,FFCCCCCC,BO
985,4,2025-09-21,,1,FFCCCCCC,BP
986,4,2025-09-28,,1,FFCCCCCC,BQ
987,4,2025-10-05,,1,FFCCCCCC,BR
988,4,2025-10-12,,1,FFCCCCCC,BS
989,4,2025-10-19,,1,FFCCCCCC,BT
990,4,2025-10-26,,1,FFCCCCCC,BU
991,4,2025-11-02,,1,FFCCCCCC,BV
992,4,2025-11-09,,1,FFCCCCCC,BW
993,4,2025-11-16,,1,FFCCCCCC,BX
994,4,2025-11-23,,1,FFCCCCCC,BY
995,4,2025-12-07,,1,FFCCCCCC,BZ
996,4,2025-12-14,,1,FFCCCCCC,CA
997,4,2025-12-21,,1,FFCCCCCC,CB
998,4,2025-12-28,,1,FFCCCCCC,CC
999,4,2026-01-05,,1,FFCCCCCC,CD
1000,4,2026-01-12,,1,FFCCCCCC,CE
1001,4,2026-01-19,,1,FFCCCCCC,CF
1002,4,2026-01-26,,1,FFCCCCCC,CG
1003,4,2026-02-02,,1,FFCCCCCC,CI
1004,4,2026-02-09,,1,FFCCCCCC,CJ
1005,4,2026-02-16,,1,FFCCCCCC,CK
1006,4,2026-02-23,,1,FFCCCCCC,CL
1007,4,2026-03-02,,1,FFCCCCCC,CN
1008,4,2026-03-09,,1,FFCCCCCC,CO
1009,4,2026-03-16,,1,FFCCCCCC,CP
1010,4,2026-03-23,,1,FFCCCCCC,CQ
1011,4,2026-03-30,,1,FFCCCCCC,CR
1012,4,2026-04-06,,1,FFCCCCCC,CS
1013,4,2026-04-13,,1,FFCCCCCC,CT
1014,4,2026-04-20,,1,FFCCCCCC,CU
1015,4,2026-04-27,,1,FFCCCCCC,CV
1016,4,2026-05-04,,1,FFCCCCCC,CW
1017,4,2026-05-11,,1,FFCCCCCC,CY
1018,4,2026-05-18,,1,FFCCCCCC,CZ
1019,4,2026-05-25,,1,FFCCCCCC,DA
1020,4,2026-06-01,,1,FFCCCCCC,DC
1021,4,2026-06-08,,1,FFCCCCCC,DD
1022,4,2026-06-15,,1,FFCCCCCC,DE
1023,4,2026-06-22,,1,FFCCCCCC,DF
1024,4,2026-06-29,,1,FFCCCCCC,DG
1025,4,2026-07-06,,1,FFCCCCCC,DH
1026,4,2026-07-13,,1,FFCCCCCC,DI
1027,4,2026-07-20,,1,FFCCCCCC,DJ
1028,4,2026-07-27,,1,FFCCCCCC,DK
1029,4,2026-08-03,,1,FFCCCCCC,DM
1030,4,2026-08-10,,1,FFCCCCCC,DN
1031,4,2026-08-17,,1,FFCCCCCC,DO
1032,4,2026-08-24,,1,FFCCCCCC,DP
1033,4,2026-08-31,,1,FFCCCCCC,DQ
1034,4,2026-09-07,,1,FFCCCCCC,DR
1035,4,2026-09-14,,1,FFCCCCCC,DS
1036,4,2026-09-21,,1,FFCCCCCC,DT
1037,4,2026-09-28,,1,FFCCCCCC,DU
1038,4,2026-10-05,,1,FFCCCCCC,DW
1039,4,2026-10-12,,1,FFCCCCCC,DX
1040,4,2026-10-19,,1,FFCCCCCC,DY
1041,4,2026-10-26,,1,FFCCCCCC,DZ
1042,4,2026-11-02,,1,FFCCCCCC,EB
1043,4,2026-11-09,,1,FFCCCCCC,EC
1044,4,2026-11-16,,1,FFCCCCCC,ED
1045,4,2026-11-23,,1,FFCCCCCC,EE
1046,4,2026-11-30,,1,FFCCCCCC,EF
1047,4,2026-12-07,,1,FFCCCCCC,EG
1048,4,2026-12-14,,1,FFCCCCCC,EH
1049,4,2026-12-21,,1,FFCCCCCC,EI
1050,4,2026-12-28,,1,FFCCCCCC,EJ
1051,4,2027-01-04,,1,FFCCCCCC,EK
1052,4,2027-01-11,,1,FFCCCCCC,EL
1053,4,2027-01-18,,1,FFCCCCCC,EM
1054,4,2027-01-25,,1,FFCCCCCC,EN
1055,4,2027-02-01,,1,FFCCCCCC,EO
1056,4,2027-02-08,,1,FFCCCCCC,EP
1057,4,2027-02-15,,1,FFCCCCCC,EQ
1058,4,2027-02-22,,1,FFCCCCCC,ER
