id,wbs,week_start,planned_amount,is_painted,fill_rgb,src_col
530,2,2025-11-16,,1,FFCCCCCC,BX
531,2,2025-11-23,,1,FFCCCCCC,BY
532,2,2025-12-07,,1,FFCCCCCC,BZ
533,2,2025-12-14,,1,FFCCCCCC,CA
534,2,2025-12-21,,1,FFCCCCCC,CB
535,2,2025-12-28,,1,FFCCCCCC,CC
536,2,2026-01-05,,1,FFCCCCCC,CD
537,2,2026-01-12,,1,FFCCCCCC,CE
538,2,2026-01-19,,1,FFCCCCCC,CF
539,2,2026-01-26,,1,FFCCCCCC,CG
540,2,2026-02-02,,1,FFCCCCCC,CI
541,2,2026-02-09,,1,FFCCCCCC,CJ
542,2,2026-02-16,,1,FFCCCCCC,CK
543,2,2026-02-23,,1,FFCCCCCC,CL
544,2,2026-03-02,,1,FFCCCCCC,CN
545,2,2026-03-09,,1,FFCCCCCC,CO
546,2,2026-03-16,,1,FFCCCCCC,CP
547,2,2026-03-23,,1,FFCCCCCC,CQ
548,2,2026-03-30,,1,FFCCCCCC,CR
549,2,2026-04-06,,1,FFCCCCCC,CS
550,2,2026-04-13,,1,FFCCCCCC,CT
551,2,2026-04-20,,1,FFCCCCCC,CU
552,2,2026-04-27,,1,FFCCCCCC,CV
553,2,2026-05-04,,1,FFCCCCCC,CW
554,2,2026-05-11,,1,FFCCCCCC,CY
555,2,2026-05-18,,1,FFCCCCCC,CZ
556,2,2026-05-25,,1,FFCCCCCC,DA
557,2,2026-06-01,,1,FFCCCCCC,DC
558,2,2026-06-08,,1,FFCCCCCC,DD
559,2,2026-06-15,,1,FFCCCCCC,DE
560,2,2026-06-22,,1,FFCCCCCC,DF
561,2,2026-06-29,,1,FFCCCCCC,DG
562,2,2026-07-06,,1,FFCCCCCC,DH
563,2,2026-07-13,,1,FFCCCCCC,DI
564,2,2026-07-20,,1,FFCCCCCC,DJ
565,2,2026-07-27,,1,FFCCCCCC,DK
566,2,2026-08-03,,1,FFCCCCCC,DM
567,2,2026-08-10,,1,FFCCCCCC,DN
568,2,2026-08-17,,1,FFCCCCCC,DO
569,2,2026-08-24,,1,FFCCCCCC,DP
570,2,2026-08-31,,1,FFCCCCCC,DQ
571,2,2026-09-07,,1,FFCCCCCC,DR
572,2,2026-09-14,,1,FFCCCCCC,DS
573,2,2026-09-21,,1,FFCCCCCC,DT
574,2,2026-09-28,,1,FFCCCCCC,DU
575,2,2026-10-05,,1,FFCCCCCC,DW
576,2,2026-10-12,,1,FFCCCCCC,DX
577,2,2026-10-19,,1,FFCCCCCC,DY
578,2,2026-10-26,,1,FFCCCCCC,DZ
579,2,2026-11-02,,1,FFCCCCCC,EB
580,2,2026-11-09,,1,FFCCCCCC,EC
581,2,2026-11-16,,1,FFCCCCCC,ED
582,2,2026-11-23,,1,FFCCCCCC,EE
583,2,2026-11-30,,1,FFCCCCCC,EF
584,2,2026-12-07,,1,FFCCCCCC,EG
585,2,2026-12-14,,1,FFCCCCCC,EH
586,2,2026-12-21,,1,FFCCCCCC,EI
587,2,2026-12-28,,1,FFCCCCCC,EJ
588,2,2027-01-04,,1,FFCCCCCC,EK
589,2,2027-01-11,,1,FFCCCCCC,EL
590,2,2027-01-18,,1,FFCCCCCC,EM
591,2,2027-01-25,,1,FFCCCCCC,EN
592,2,2027-02-01,,1,FFCCCCCC,EO
593,2,2027-02-08,,1,FFCCCCCC,EP
594,2,2027-02-15,,1,FFCCCCCC,EQ
595,2,2027-02-22,,1,FFCCCCCC,ER
596,2,2027-03-01,,1,FFCCCCCC,ES
597,2,2027-03-08,,1,FFCCCCCC,ET
598,2,2027-03-15,,1,FFCCCCCC,EU
599,2,2027-03-22,,1,FFCCCCCC,EV
600,2,2027-03-29,,1,FFCCCCCC,EW
601,2,2027-04-05,,1,FFCCCCCC,EX
602,2,2027-04-12,,1,FFCCCCCC,EY
603,2,2027-04-19,,1,FFCCCCCC,EZ
604,2,2027-04-26,,1,FFCCCCCC,FA
605,2,2027-05-03,,1,FFCCCCCC,FB
606,2,2027-05-10,,1,FFCCCCCC,FC
607,2,2027-05-17,,1,FFCCCCCC,FD
608,2,2027-05-24,,1,FFCCCCCC,FE
609,2,2027-05-31,,1,FFCCCCCC,FF
610,2,2027-06-07,,1,FFCCCCCC,FG
611,2,2027-06-14,,1,FFCCCCCC,FH
612,2,2027-06-21,,1,FFCCCCCC,FI
613,2,2027-06-28,,1,FFCCCCCC,FJ
614,2,2027-07-05,,1,FFCCCCCC,FK
615,2,2027-07-12,,1,FFCCCCCC,FL
616,2,2027-07-19,,1,FFCCCCCC,FM
617,2,2027-07-26,,1,FFCCCCCC,FN
618,2,2027-08-02,,1,FFCCCCCC,FO
619,2,2027-08-09,,1,FFCCCCCC,FP
620,2,2027-08-16,,1,FFCCCCCC,FQ
621,2,2027-08-23,,1,FFCCCCCC,FR
622,2,2027-08-30,,1,FFCCCCCC,FS
623,2,2027-09-06,,1,FFCCCCCC,FT
624,2,2027-09-13,,1,FFCCCCCC,FU
625,2,2027-09-20,,1,FFCCCCCC,FV
626,2,2027-09-27,,1,FFCCCCCC,FW
627,2,2027-10-04,,1,FFCCCCCC,FX
628,2,2027-10-11,,1,FFCCCCCC,FY
629,2,2027-10-18,,1,FFCCCCCC,FZ
630,2,2027-10-25,,1,FFCCCCCC,GA
631,2,2027-11-01,,1,FFCCCCCC,GB
632,2,2027-11-08,,1,FFCCCCCC,GC
633,2,2027-11-15,,1,FFCCCCCC,GD
634,2,2027-11-22,,1,FFCCCCCC,GE
635,2,2027-11-29,,1,FFCCCCCC,GF
636,2,2027-12-06,,1,FFCCCCCC,GG
637,2,2027-12-13,,1,FFCCCCCC,GH
638,2,2027-12-20,,1,FFCCCCCC,GI
639,2,2027-12-27,,1,FFCCCCCC,GJ
640,2,2028-01-17,,1,FFCCCCCC,GM
641,2,2028-01-24,,1,FFCCCCCC,GN
642,2.1.1,2024-10-06,14500.0,0,,U
643,2.1.1,2026-04-06,14500.0,1,FFB85B22,CS
644,2.1.1,2026-04-13,,1,FFB85B22,CT
645,2.1.1,2026-04-20,,1,FFB85B22,CU
646,2.1.1,2026-04-27,,1,FFB85B22,CV
647,2.1.1,2026-05-04,,1,FFB85B22,CW
648,2.1.1,2026-05-11,,1,FFB85B22,CY
649,2.1.1,2026-05-18,,1,FFB85B22,CZ
650,2.1.1,2026-05-25,,1,FFB85B22,DA
651,2.1.1,2026-06-01,,1,FFB85B22,DC
652,2.1.1,2026-06-08,,1,FFB85B22,DD
653,2.1.1,2026-06-15,,1,FFB85B22,DE
654,2.1.1,2026-06-22,,1,FFB85B22,DF
655,2.1.1,2026-06-29,,1,FFB85B22,DG
656,2.1.1,2026-07-06,,1,FFB85B22,DH
657,2.1.1,2026-07-13,,1,FFB85B22,DI
658,2.1.1,2026-07-20,,1,FFB85B22,DJ
659,2.1.1,2026-07-27,,1,FFB85B22,DK
660,2.1.1,2026-08-03,,1,FFB85B22,DM
661,2.1.1,2026-08-10,,1,FFB85B22,DN
662,2.1.1,2026-08-17,,1,FFB85B22,DO
663,2.1.1,2026-08-24,,1,FFB85B22,DP
664,2.1.2,2026-04-06,,1,FFB85B22,CS
665,2.1.2,2026-04-13,,1,FFB85B22,CT
666,2.1.2,2026-04-20,,1,FFB85B22,CU
667,2.1.2,2026-04-27,,1,FFB85B22,CV
668,2.1.2,2026-05-04,,1,FFB85B22,CW
669,2.1.2,2026-05-11,,1,FFB85B22,CY
670,2.1.2,2026-05-18,,1,FFB85B22,CZ
671,2.1.2,2026-05-25,,1,FFB85B22,DA
672,2.1.2,2026-06-01,,1,FFB85B22,DC
673,2.1.2,2026-06-08,,1,FFB85B22,DD
674,2.1.2,2026-06-15,,1,FFB85B22,DE
675,2.1.2,2026-06-22,,1,FFB85B22,DF
676,2.1.2,2026-06-29,,1,FFB85B22,DG
677,2.1.2,2026-07-06,,1,FFB85B22,DH
678,2.1.2,2026-07-13,,1,FFB85B22,DI
679,2.1.2,2026-07-20,,1,FFB85B22,DJ
680,2.1.2,2026-07-27,,1,FFB85B22,DK
681,2.1.2,2026-08-03,,1,FFB85B22,DM
682,2.1.2,2026-08-10,,1,FFB85B22,DN
683,2.1.2,2026-08-17,,1,FFB85B22,DO
684,2.1.2,2026-08-24,,1,FFB85B22,DP
685,2.1.3,2024-12-08,48500.0,0,,AD
686,2.1.3,2026-04-06,,1,FFB85B22,CS
687,2.1.3,2026-04-13,,1,FFB85B22,CT
688,2.1.3,2026-04-20,,1,FFB85B22,CU
689,2.1.3,2026-04-27,,1,FFB85B22,CV
690,2.1.3,2026-05-04,,1,FFB85B22,CW
691,2.1.3,2026-05-11,,1,FFB85B22,CY
692,2.1.3,2026-05-18,,1,FFB85B22,CZ
693,2.1.3,2026-05-25,,1,FFB85B22,DA
694,2.1.3,2026-06-01,41000.0,1,FFB85B22,DC
695,2.1.3,2026-06-08,,1,FFB85B22,DD
696,2.1.3,2026-06-15,,1,FFB85B22,DE
697,2.1.3,2026-06-22,,1,FFB85B22,DF
698,2.1.3,2026-06-29,,1,FFB85B22,DG
699,2.1.3,2026-07-06,,1,FFB85B22,DH
700,2.1.3,2026-07-13,,1,FFB85B22,DI
701,2.1.3,2026-07-20,,1,FFB85B22,DJ
702,2.1.3,2026-07-27,,1,FFB85B22,DK
703,2.1.3,2026-08-03,,1,FFB85B22,DM
704,2.1.3,2026-08-10,,1,FFB85B22,DN
705,2.1.3,2026-08-17,,1,FFB85B22,DO
706,2.1.3,2026-08-24,,1,FFB85B22,DP
707,2.1.4,2026-04-06,,1,FFB85B22,CS
708,2.1.4,2026-04-13,,1,FFB85B22,CT
709,2.1.4,2026-04-20,,1,FFB85B22,CU
710,2.1.4,2026-04-27,,1,FFB85B22,CV
711,2.1.4,2026-05-04,,1,FFB85B22,CW
712,2.1.4,2026-05-11,,1,FFB85B22,CY
713,2.1.4,2026-05-18,,1,FFB85B22,CZ
714,2.1.4,2026-05-25,,1,FFB85B22,DA
715,2.1.4,2026-06-01,,1,FFB85B22,DC
716,2.1.4,2026-06-08,,1,FFB85B22,DD
717,2.1.4,2026-06-15,,1,FFB85B22,DE
718,2.1.4,2026-06-22,,1,FFB85B22,DF
719,2.1.4,2026-06-29,,1,FFB85B22,DG
720,2.1.4,2026-07-06,,1,FFB85B22,DH
721,2.1.4,2026-07-13,,1,FFB85B22,DI
722,2.1.4,2026-07-20,,1,FFB85B22,DJ
723,2.1.4,2026-07-27,,1,FFB85B22,DK
724,2.1.4,2026-08-03,5000.0,1,FFB85B22,DM
725,2.1.4,2026-08-10,,1,FFB85B22,DN
726,2.1.4,2026-08-17,,1,FFB85B22,DO
727,2.1.4,2026-08-24,,1,FFB85B22,DP
728,2.2,2026-04-06,,1,FFB85B22,CS
729,2.2,2026-04-13,,1,FFB85B22,CT
730,2.2,2026-04-20,,1,FFB85B22,CU
731,2.2,2026-04-27,,1,FFB85B22,CV
732,2.2,2026-05-04,,1,FFB85B22,CW
733,2.2,2026-05-11,,1,FFB85B22,CY
734,2.2,2026-05-18,,1,FFB85B22,CZ
735,2.2,2026-05-25,,1,FFB85B22,DA
736,2.2,2026-06-01,,1,FFB85B22,DC
737,2.2,2026-06-08,,1,FFB85B22,DD
738,2.2,2026-06-15,,1,FFB85B22,DE
739,2.2,2026-06-22,,1,FFB85B22,DF
740,2.2,2026-06-29,,1,FFB85B22,DG
741,2.2,2026-07-06,,1,FFB85B22,DH
742,2.2,2026-07-13,,1,FFB85B22,DI
743,2.2,2026-07-20,,1,FFB85B22,DJ
744,2.2,2026-07-27,,1,FFB85B22,DK
745,2.2,2026-08-03,,1,FFB85B22,DM
746,2.2,2026-08-10,,1,FFB85B22,DN
747,2.2,2026-08-17,,1,FFB85B22,DO
748,2.2,2026-08-24,,1,FFB85B22,DP
749,2.2,2026-09-07,25000.0,0,FFFFFFFF,DR
750,2.2,2026-09-14,25000.0,0,FFFFFFFF,DS
751,2.2,2026-09-21,25000.0,0,FFFFFFFF,DT
752,2.2,2026-09-28,25000.0,0,FFFFFFFF,DU
753,3,2024-10-06,,1,FFCCCCCC,U
754,3,2024-10-13,,1,FFCCCCCC,V
755,3,2024-10-20,,1,FFCCCCCC,W
756,3,2024-10-27,,1,FFCCCCCC,X
757,3,2024-11-03,,1,FFCCCCCC,Y
758,3,2024-11-10,,1,FFCCCCCC,Z
759,3,2024-11-17,,1,FFCCCCCC,AA
760,3,2024-11-24,,1,FFCCCCCC,AB
761,3,2024-12-01,,1,FFCCCCCC,AC
762,3,2024-12-08,,1,FFCCCCCC,AD
763,3,2024-12-15,,1,FFCCCCCC,AE
764,3,2024-12-22,,1,FFCCCCCC,AF
765,3,2025-12-22,,1,FFCCCCCC,AG
766,3,2025-01-05,,1,FFCCCCCC,AH
767,3,2025-01-12,,1,FFCCCCCC,AI
768,3,2025-01-19,,1,FFCCCCCC,AJ
769,3,2025-01-26,,1,FFCCCCCC,AK
770,3,2025-02-02,,1,FFCCCCCC,AL
771,3,2025-02-09,,1,FFCCCCCC,AM
772,3,2025-02-16,,1,FFCCCCCC,AN
773,3,2025-02-23,,1,FFCCCCCC,AO
774,3,2025-03-02,,1,FFCCCCCC,AP
775,3,2025-03-09,,1,FFCCCCCC,AQ
776,3,2025-03-16,,1,FFCCCCCC,AR
777,3,2025-03-23,,1,FFCCCCCC,AS
778,3,2025-04-06,,1,FFCCCCCC,AT
779,3,2025-04-13,,1,FFCCCCCC,AU
780,3,2025-04-20,,1,FFCCCCCC,AV
781,3,2025-04-27,,1,FFCCCCCC,AW
782,3,2025-05-04,,1,FFCCCCCC,AX
783,3,2025-05-11,,1,FFCCCCCC,AY
784,3,2025-05-18,,1,FFCCCCCC,AZ
785,3,2025-05-25,,1,FFCCCCCC,BA
786,3,2025-06-01,,1,FFCCCCCC,BB
787,3,2025-06-08,,1,FFCCCCCC,BC
788,3,2025-06-15,,1,FFCCCCCC,BD
789,3,2025-06-22,,1,FFCCCCCC,BE
790,3,2025-07-06,,1,FFCCCCCC,BF
791,3,2025-07-13,,1,FFCCCCCC,BG
792,3,2025-07-20,,1,FFCCCCCC,BH
793,3,2025-07-27,,1,FFCCCCCC,BI
794,3,2025-08-03,,1,FFCCCCCC,BJ
795,3,2025-08-10,,1,FFCCCCCC,BK
796,3,2025-08-17,,1,FFCCCCCC,BL
797,3,2025-08-24,,1,FFCCCCCC,BM
798,3,2025-09-07,,1,FFCCCCCC,BN
799,3,2025-09-14,,1,FFCCCCCC,BO
800,3,2025-09-21,,1,FFCCCCCC,BP
801,3,2025-09-28,,1,FFCCCCCC,BQ
802,3,2025-10-05,,1,FFCCCCCC,BR
803,3,2025-10-12,,1,FFCCCCCC,BS
804,3,2025-10-19,,1,FFCCCCCC,BT
805,3,2025-10-26,,1,FFCCCCCC,BU
806,3,2025-11-02,,1,FFCCCCCC,BV
807,3,2025-11-09,,1,FFCCCCCC,BW
808,3,2025-11-16,,1,FFCCCCCC,BX
809,3,2025-11-23,,1,FFCCCCCC,BY
810,3,2025-12-07,,1,FFCCCCCC,BZ
811,3,2025-12-14,,1,FFCCCCCC,CA
812,3,2025-12-21,,1,FFCCCCCC,CB
813,3,2025-12-28,,1,FFCCCCCC,CC
814,3,2026-01-05,,1,FFCCCCCC,CD
815,3,2026-01-12,,1,FFCCCCCC,CE
816,3,2026-01-19,,1,FFCCCCCC,CF
817,3,2026-01-26,,1,FFCCCCCC,CG
818,3,2026-02-02,,1,FFCCCCCC,CI
819,3,2026-02-09,,1,FFCCCCCC,CJ
820,3,2026-02-16,,1,FFCCCCCC,CK
821,3,2026-02-23,,1,FFCCCCCC,CL
822,3,2026-03-02,,1,FFCCCCCC,CN
823,3,2026-03-09,,1,FFCCCCCC,CO
824,3,2026-03-16,,1,FFCCCCCC,CP
825,3,2026-03-23,,1,FFCCCCCC,CQ
826,3,2026-03-30,,1,FFCCCCCC,CR
827,3,2026-04-06,,1,FFCCCCCC,CS
828,3,2026-04-13,,1,FFCCCCCC,CT
829,3,2026-04-20,,1,FFCCCCCC,CU
830,3,2026-04-27,,1,FFCCCCCC,CV
831,3,2026-05-04,,1,FFCCCCCC,CW
832,3,2026-05-11,,1,FFCCCCCC,CY
833,3,2026-05-18,,1,FFCCCCCC,CZ
834,3,2026-05-25,,1,FFCCCCCC,DA
835,3,2026-06-01,,1,FFCCCCCC,DC
836,3,2026-06-08,,1,FFCCCCCC,DD
837,3,2026-06-15,,1,FFCCCCCC,DE
838,3,2026-06-22,,1,FFCCCCCC,DF
839,3,2026-06-29,,1,FFCCCCCC,DG
840,3,2026-07-06,,1,FFCCCCCC,DH
841,3,2026-07-13,,1,FFCCCCCC,DI
842,3,2026-07-20,,1,FFCCCCCC,DJ
843,3,2026-07-27,,1,FFCCCCCC,DK
844,3,2026-08-03,,1,FFCCCCCC,DM
845,3,2026-08-10,,1,FFCCCCCC,DN
846,3,2026-08-17,,1,FFCCCCCC,DO
847,3,2026-08-24,,1,FFCCCCCC,DP
848,3,2026-08-31,,1,FFCCCCCC,DQ
849,3,2026-09-07,,1,FFCCCCCC,DR
850,3,2026-09-14,,1,FFCCCCCC,DS
851,3,2026-09-21,,1,FFCCCCCC,DT
852,3,2026-09-28,,1,FFCCCCCC,DU
853,3,2026-10-05,,1,FFCCCCCC,DW
854,3,2026-10-12,,1,FFCCCCCC,DX
855,3,2026-10-19,,1,FFCCCCCC,DY
856,3,2026-10-26,,1,FFCCCCCC,DZ
857,3,2026-11-02,,1,FFCCCCCC,EB
858,3,2026-11-09,,1,FFCCCCCC,EC
859,3,2026-11-16,,1,FFCCCCCC,ED
860,3,2026-11-23,,1,FFCCCCCC,EE
861,3,2026-11-30,,1,FFCCCCCC,EF
862,3,2026-12-07,,1,FFCCCCCC,EG
863,3,2026-12-14,,1,FFCCCCCC,EH
864,3,2026-12-21,,1,FFCCCCCC,EI
865,3,2026-12-28,,1,FFCCCCCC,EJ
866,3,2027-01-04,,1,FFCCCCCC,EK
867,3,2027-01-11,,1,FFCCCCCC,EL
868,3,2027-01-18,,1,FFCCCCCC,EM
869,3,2027-01-25,,1,FFCCCCCC,EN
870,3,2027-02-01,,1,FFCCCCCC,EO
871,3,2027-02-08,,1,FFCCCCCC,EP
872,3,2027-02-15,,1,FFCCCCCC,EQ
873,3,2027-02-22,,1,FFCCCCCC,ER
874,3,2027-03-01,,1,FFCCCCCC,ES
875,3,2027-03-08,,1,FFCCCCCC,ET
876,3,2027-03-15,,1,FFCCCCCC,EU
877,3,2027-03-22,,1,FFCCCCCC,EV
878,3,2027-03-29,,1,FFCCCCCC,EW
879,3,2027-04-05,,1,FFCCCCCC,EX
880,3,2027-04-12,,1,FFCCCCCC,EY
881,3,2027-04-19,,1,FFCCCCCC,EZ
882,3,2027-04-26,,1,FFCCCCCC,FA
883,3,2027-05-03,,1,FFCCCCCC,FB
884,3,2027-05-10,,1,FFCCCCCC,FC
885,3,2027-05-17,,1,FFCCCCCC,FD
886,3,2027-05-24,,1,FFCCCCCC,FE
887,3,2027-05-31,,1,FFCCCCCC,FF
888,3,2027-06-07,,1,FFFFF5B4,FG
889,3,2027-06-14,,1,FFCCCCCC,FH
890,3,2027-06-21,,1,FFCCCCCC,FI
891,3,2027-06-28,,1,FFCCCCCC,FJ
892,3,2027-07-05,,1,FFCCCCCC,FK
893,3,2027-07-12,,1,FFCCCCCC,FL
894,3,2027-07-19,,1,FFCCCCCC,FM
895,3,2027-07-26,,1,FFCCCCCC,FN
896,3,2027-08-02,,1,FFCCCCCC,FO
897,3,2027-08-09,,1,FFCCCCCC,FP
898,3,2027-08-16,,1,FFCCCCCC,FQ
899,3,2027-08-23,,1,FFCCCCCC,FR
900,3,2027-08-30,,1,FFCCCCCC,FS
901,3,2027-09-06,,1,FFCCCCCC,FT
902,3,2027-09-13,,1,FFCCCCCC,FU
903,3,2027-09-20,,1,FFCCCCCC,FV
904,3,2027-09-27,,1,FFCCCCCC,FW
905,3,2027-10-04,,1,FFCCCCCC,FX
906,3,2027-10-11,,1,FFCCCCCC,FY
907,3,2027-10-18,,1,FFCCCCCC,FZ
908,3,2027-10-25,,1,FFCCCCCC,GA
909,3,2027-11-01,,1,FFCCCCCC,GB
910,3,2027-11-08,,1,FFCCCCCC,GC
911,3,2027-11-15,,1,FFCCCCCC,GD
912,3,2027-11-22,,1,FFCCCCCC,GE
913,3,2027-11-29,,1,FFCCCCCC,GF
914,3,2027-12-06,,1,FFCCCCCC,GG
915,3,2027-12-13,,1,FFCCCCCC,GH
916,3,2027-12-20,,1,FFCCCCCC,GI
917,3,2027-12-27,,1,FFCCCCCC,GJ
918,3,2028-01-17,,1,FFCCCCCC,GM
919,3,2028-01-24,,1,FFCCCCCC,GN
920,3.1,2025-01-05,7288.499999999999,0,,AH
921,3.1,2025-04-06,5830.799999999999,0,,AT
922,3.1,2025-07-27,1457.6999999999998,0,,BI
923,3.1,2026-07-06,35759.86,0,,DH
924,3.2,2025-01-19,4000.0,0,,AJ
925,3.2,2025-03-09,4000.0,0,,AQ
926,3.3,2025-01-05,4181.0,0,,AH
927,3.3,2025-03-23,4181.0,0,,AS
928,3.3,2026-12-07,8362.0,0,,EG
929,3.4,2025-01-05,6497.499999999999,0,,AH
930,3.4,2025-02-23,6497.499999999999,0,,AO
931,3.4,2026-05-04,6497.5,0,,CW
932,3.4,2026-06-01,6497.5,0,,DC
933,3.5.1,2026-05-04,20120.0,0,,CW
934,3.5.1,2026-05-11,0.4,0,,CY
935,3.5.1,2026-05-18,46827.2,0,,CZ
936,3.9,2026-11-09,1457.6999999999998,0,,EC
937,3.101,2026-11-30,25000.0,0,,EF
938,3.101,2026-12-07,25000.0,0,,EG
939,4,2024-10-06,,1,FFCCCCCC,U
940,4,2024-10-13,,1,FFCCCCCC,V
941,4,2024-10-20,,1,FFCCCCCC,W
942,4,2024-10-27,,1,FFCCCCCC,X
943,4,2024-11-03,,1,FFCCCCCC,Y
944,4,2024-11-10,,1,FFCCCCCC,Z
945,4,2024-11-17,,1,FFCCCCCC,AA
946,4,2024-11-24,,1,FFCCCCCC,AB
947,4,2024-12-01,,1,FFCCCCCC,AC
948,4,2024-12-08,,1,FFCCCCCC,AD
949,4,2024-12-15,,1,FFCCCCCC,AE
950,4,2024-12-22,,1,FFCCCCCC,AF
951,4,2025-12-22,,1,FFCCCCCC,AG
952,4,2025-01-05,,1,FFCCCCCC,AH
953,4,2025-01-12,,1,FFCCCCCC,AI
954,4,2025-01-19,,1,FFCCCCCC,AJ
955,4,2025-01-26,,1,FFCCCCCC,AK
956,4,2025-02-02,,1,FFCCCCCC,AL
957,4,2025-02-09,,1,FFCCCCCC,AM
958,4,2025-02-16,,1,FFCCCCCC,AN
959,4,2025-02-23,,1,FFCCCCCC,AO
960,4,2025-03-02,,1,FFCCCCCC,AP
961,4,2025-03-09,,1,FFCCCCCC,AQ
962,4,2025-03-16,,1,FFCCCCCC,AR
963,4,2025-03-23,,1,FFCCCCCC,AS
964,4,2025-04-06,,1,FFCCCCCC,AT
965,4,2025-04-13,,1,FFCCCCCC,AU
966,4,2025-04-20,,1,FFCCCCCC,AV
967,4,2025-04-27,,1,FFCCCCCC,AW
968,4,2025-05-04,,1,FFCCCCCC,AX
969,4,2025-05-11,,1,FFCCCCCC,AY
970,4,2025-05-18,,1,FFCCCCCC,AZ
971,4,2025-05-25,,1,FFCCCCCC,BA
972,4,2025-06-01,,1,FFCCCCCC,BB
973,4,2025-06-08,,1,FFCCCCCC,BC
974,4,2025-06-15,,1,FFCCCCCC,BD
975,4,2025-06-22,,1,FFCCCCCC,BE
976,4,2025-07-06,,1,FFCCCCCC,BF
977,4,2025-07-13,,1,FFCCCCCC,BG
978,4,2025-07-20,,1,FFCCCCCC,BH
979,4,2025-07-27,,1,FFCCCCCC,BI
980,4,2025-08-03,,1,FFCCCCCC,BJ
981,4,2025-08-10,,1,FFCCCCCC,BK
982,4,2025-08-17,,1,FFCCCCCC,BL
983,4,2025-08-24,,1,FFCCCCCC,BM
984,4,2025-09-07,,1,FFCCCCCC,BN
985,4,2025-09-14,,1,FFCCCCCC,BO
986,4,2025-09-21,,1,FFCCCCCC,BP
987,4,2025-09-28,,1,FFCCCCCC,BQ
988,4,2025-10-05,,1,FFCCCCCC,BR
989,4,2025-10-12,,1,FFCCCCCC,BS
990,4,2025-10-19,,1,FFCCCCCC,BT
991,4,2025-10-26,,1,FFCCCCCC,BU
992,4,2025-11-02,,1,FFCCCCCC,BV
993,4,2025-11-09,,1,FFCCCCCC,BW
994,4,2025-11-16,,1,FFCCCCCC,BX
995,4,2025-11-23,,1,FFCCCCCC,BY
996,4,2025-12-07,,1,FFCCCCCC,BZ
997,4,2025-12-14,,1,FFCCCCCC,CA
998,4,2025-12-21,,1,FFCCCCCC,CB
999,4,2025-12-28,,1,FFCCCCCC,CC
1000,4,2026-01-05,,1,FFCCCCCC,CD
1001,4,2026-01-12,,1,FFCCCCCC,CE
1002,4,2026-01-19,,1,FFCCCCCC,CF
1003,4,2026-01-26,,1,FFCCCCCC,CG
1004,4,2026-02-02,,1,FFCCCCCC,CI
1005,4,2026-02-09,,1,FFCCCCCC,CJ
1006,4,2026-02-16,,1,FFCCCCCC,CK
1007,4,2026-02-23,,1,FFCCCCCC,CL
1008,4,2026-03-02,,1,FFCCCCCC,CN
1009,4,2026-03-09,,1,FFCCCCCC,CO
1010,4,2026-03-16,,1,FFCCCCCC,CP
1011,4,2026-03-23,,1,FFCCCCCC,CQ
1012,4,2026-03-30,,1,FFCCCCCC,CR
1013,4,2026-04-06,,1,FFCCCCCC,CS
1014,4,2026-04-13,,1,FFCCCCCC,CT
1015,4,2026-04-20,,1,FFCCCCCC,CU
1016,4,2026-04-27,,1,FFCCCCCC,CV
1017,4,2026-05-04,,1,FFCCCCCC,CW
1018,4,2026-05-11,,1,FFCCCCCC,CY
1019,4,2026-05-18,,1,FFCCCCCC,CZ
1020,4,2026-05-25,,1,FFCCCCCC,DA
1021,4,2026-06-01,,1,FFCCCCCC,DC
1022,4,2026-06-08,,1,FFCCCCCC,DD
1023,4,2026-06-15,,1,FFCCCCCC,DE
1024,4,2026-06-22,,1,FFCCCCCC,DF
1025,4,2026-06-29,,1,FFCCCCCC,DG
1026,4,2026-07-06,,1,FFCCCCCC,DH
1027,4,2026-07-13,,1,FFCCCCCC,DI
1028,4,2026-07-20,,1,FFCCCCCC,DJ
1029,4,2026-07-27,,1,FFCCCCCC,DK
1030,4,2026-08-03,,1,FFCCCCCC,DM
1031,4,2026-08-10,,1,FFCCCCCC,DN
1032,4,2026-08-17,,1,FFCCCCCC,DO
1033,4,2026-08-24,,1,FFCCCCCC,DP
1034,4,2026-08-31,,1,FFCCCCCC,DQ
1035,4,2026-09-07,,1,FFCCCCCC,DR
1036,4,2026-09-14,,1,FFCCCCCC,DS
1037,4,2026-09-21,,1,FFCCCCCC,DT
1038,4,2026-09-28,,1,FFCCCCCC,DU
1039,4,2026-10-05,,1,FFCCCCCC,DW
1040,4,2026-10-12,,1,FFCCCCCC,DX
1041,4,2026-10-19,,1,FFCCCCCC,DY
1042,4,2026-10-26,,1,FFCCCCCC,DZ
1043,4,2026-11-02,,1,FFCCCCCC,EB
1044,4,2026-11-09,,1,FFCCCCCC,EC
1045,4,2026-11-16,,1,FFCCCCCC,ED
1046,4,2026-11-23,,1,FFCCCCCC,EE
1047,4,2026-11-30,,1,FFCCCCCC,EF
1048,4,2026-12-07,,1,FFCCCCCC,EG
1049,4,2026-12-14,,1,FFCCCCCC,EH
1050,4,2026-12-21,,1,FFCCCCCC,EI
1051,4,2026-12-28,,1,FFCCCCCC,EJ
1052,4,2027-01-04,,1,FFCCCCCC,EK
1053,4,2027-01-11,,1,FFCCCCCC,EL
1054,4,2027-01-18,,1,FFCCCCCC,EM
